Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
PA0361,0.002684897780418396,-0.0015729182958602904,0.006974896341562271,-0.005574881285429001,-0.012919737249612808,-0.0030386942625045777,-0.0018624809384346008,0.004082479849457741,-0.004612758755683899,-0.0024233628809452058,-0.010304239243268967,0.0033753523750910683,0.0028253406286239623,0.0011246220767498016,-0.002679978720843792,-0.0012083754097063518,0.0005515978254120925,-0.0029830182752301616,0.0013446500254145196,0.003610820140478746,-0.0012688603041306982,0.0008967082747923476
PA0362,0.004679330587387085,0.009280567169189452,0.002370130717754364,0.000800962746143341,-0.0012516045570373534,-0.008558276891708374,-0.009974385499954224,0.007679629325866699,-0.0041524279117584224,0.002315666377544403,0.008482841849327087,-0.0033441422477601067,0.002088656425476074,0.011210175901651383,0.0028496943414211273,-0.0019879279677400886,-0.00972507328822695,-0.00586937512120893,0.0041807444852798486,0.006740049371179545,-0.008116822197752178,-0.011070306213306529
PA0363,-6.018519401550293e-05,-0.0061763286590576175,0.012526029944419861,-0.0022266411781311033,0.0036253318190574645,-0.0017062830924987793,0.000858771800994873,0.006690472662448883,-0.0034515976905822752,-0.00022899448871612548,0.0013239496946334838,-0.004335880279541016,0.0009295582771301269,0.002703152596950531,5.4150372743606564e-05,0.00089976590933259,-0.010716721929352859,0.005873516682655581,-0.0023169170761870783,0.007120045850861748,-0.0032313162425778945,0.0031405514372246607
PA0364,0.0025483661890029906,-0.01810579776763916,0.0006056947261095047,-0.009949616119265557,-0.00640840195119381,-0.005289862006902695,0.009360859096050262,-0.0031560514494776725,0.0030605632066726686,0.0011784682422876357,0.00821277529001236,-0.00029147475484817746,0.0072117896378040315,-0.00680200632661581,-0.009465074259787798,-0.0054783896379864095,0.0023589668602778994,0.0004661756177102366,-0.007182422724855674,0.004157520268323287,0.001928353506439137,0.008937297871203296
PA0365,-0.00980424165725708,-0.006533493995666504,-0.007115857005119324,0.0011840593814849854,0.008957149982452393,-0.0029605746269226072,0.015005111694335938,-0.005346454381942749,0.008195765018463134,0.001349266767501831,0.007391360402107239,-0.002037086184062655,-0.010452835559844971,0.007947741150856018,-0.005898195505142212,-0.00047056822432685146,-0.0007481986078722723,-0.015910002493089246,-0.004088710365427095,0.01663891774303508,0.004374361263131196,0.0030184990859457423
PA0366,0.0010831660032272338,-0.00866239845752716,-0.009690386801958084,-0.011959087327122689,0.0006300537288188935,-0.009220440983772277,0.022074924111366273,0.00461834579706192,0.0007573741674423217,0.003351021558046341,0.00882331058382988,0.006250389984675816,0.00749762624502182,-0.006905654966831207,-0.010091939270496368,-0.0015006910279854056,-0.0019783408477388577,-0.0029106005545585386,-0.004097826925084688,0.012177625354730858,0.0052522136917654075,-0.004613710284632232
PA0367,0.0014784809947013854,-0.006117678284645081,-0.009807591140270234,-0.009892493933439255,-0.008729602694511413,0.0009196975827217102,0.013170388340950013,0.004129483997821808,-0.004686406254768372,0.0017729820311069488,0.0008994023501873017,-0.0025903554189772833,0.0036377686262130736,0.004449407979846001,-0.0030814692378044128,0.00034114626265063726,-0.010266349233430007,0.0006682094066373763,0.0021189794507484104,0.009335019116131764,0.00163208932246802,0.007355225438784275
PA0367a,0.006518062949180603,0.0021847200393676756,0.008256407678127289,-0.009370839297771454,-0.009191085994243621,0.0075813794136047365,0.006897124052047729,-0.012916446179151535,0.01220374584197998,0.0128207328915596,-0.011858665347099305,-0.00024529298146565753,-0.00041668236255645755,0.005934198945760727,0.005084830895066261,-0.0012169913532807655,-0.0068620977730586615,0.011372646977824549,-0.004550860826532508,-0.0014872207956494025,-0.003497768685502826,0.001397021015041641
PA0368,-0.0035469550639390945,0.001057732030749321,-0.009763065865263343,-0.0009500545356422663,0.0011447560228407382,-0.006517817936837673,-0.0010154790803790093,-0.01797656951472163,0.0001593976840376854,0.004080529268831015,-0.019814425306394698,-0.002812704751415858,0.0012059537321329116,-0.008366009895689785,-0.005384391900151968,0.0031363382820308824,-0.008879526807316419,-0.0030157936797026667,0.006061144996851379,-0.003610655349099411,0.007085799292292235,-0.0027243027184990103
PA0370,0.007306218147277832,0.0022118425369262694,-0.005591033697128296,-0.0007870233058929443,-0.002720998823642731,-0.004012731313705445,-0.0015613996982574462,-0.00828518956899643,0.0013956260681152344,-0.008493622541427612,-0.002144280672073364,-0.003894979991610088,-0.005825221538543701,0.0033313453197479246,-0.0029020418226718904,0.001319678788332595,-0.007233282615398538,-0.0021134980263248565,0.0018947682624986006,0.0035481891542110803,0.0017303790686265478,-0.013799912030143397
PA0371,0.0020049428939819336,-0.0006897145509719849,0.0037584076821804047,0.0021529534459114076,0.0041975899040699,-0.003965419232845307,0.005811319351196289,-0.0007396107912063599,-0.0028880316019058226,-9.556502103805542e-05,0.006317125707864761,-0.003756564760965014,-0.0019142302870750428,-0.00010186739265918732,0.00852405235171318,0.006780315613009266,-0.008783607647336763,-0.008807408232842722,0.0019464632008917803,-0.0003166041284237268,-0.004383362126800249,-0.0015290157004658664
PA0372,0.0036424459517002106,-0.002670985609292984,0.001181986778974533,0.002543217521160841,0.005240145064890385,0.0006259699165821075,0.004779091328382492,-0.0001916300505399704,-0.005336470901966095,-0.0021930041164159777,0.00011750055477023121,-0.005481362579360841,-0.0031860125809907913,-0.006442051138728857,0.005601309109479189,-0.012651105440154518,-0.0014755802935567395,0.0023526674316775415,-0.0016335971236532164,0.0035534307079495126,-0.010482223669313034,0.00023609022693043316
PA0373,-0.0035333876311779023,-0.007039678990840912,0.0015167944133281709,0.0013886282220482826,-0.00013672195374965667,-0.002765648066997528,0.004524378776550293,0.0005519196018576622,-0.0013394388556480408,0.0005502192676067352,-0.0010292865708470345,-0.002925842527359251,-0.0052946838736534114,0.002553715333342552,0.002405210603028536,-0.003353839528929327,-0.0032719260659711115,0.006126596321982722,0.0023546594297946537,-0.005173677965155187,-0.0073268330603275655,-0.0018225043147270168
PA0374,0.002172131910920143,-0.00246689036488533,0.0026473692059516907,0.0017560773715376854,-0.005788602754473686,-0.0042680659890174865,0.0032448036968708038,0.0009572006762027741,-8.927270770072937e-05,-0.0003975594788789749,0.00445323258638382,-0.0027101366292862665,-0.006165308356285096,0.00019694000482559204,-0.002038243841379881,-0.007941342967072712,-0.010462083179375222,0.00044130197455806116,0.010438735473651959,0.007152932010731607,0.0003735004168636394,-0.0003957428561989218
PA0375,0.0032814501225948336,-0.008446851968765259,-0.003641816079616547,-0.0014798694849014282,0.0013095222041010857,-0.0020024505257606505,-0.00232084184885025,-0.015012016519904137,-0.002409944236278534,-0.006096302717924118,0.0033209996670484545,-0.0004627666776142423,-0.0041616842150688175,-0.00881179742515087,3.186352550983429e-05,0.0012179327379796922,0.005789456696345888,-0.002454454860379619,0.004206895820125071,-0.008088987109796057,-0.003231796594160908,-0.00620865318757881
PA0376,0.004773019552230835,0.0015898549556732178,0.00022856444120407106,5.269736051559448e-05,-0.008781242668628692,-0.004104489088058471,0.000377579927444458,-0.0007318280637264252,-0.005360655784606934,0.002026471793651581,0.007236618101596832,0.0017977934035043868,-0.006060696840286255,0.006965964138507843,-0.0020568507909774782,0.004083622362195831,-0.0061386988080781085,0.001244095063978626,-0.005921412692513577,-0.008353978957770005,0.004104665990145701,-0.007575266861489841
PA0377,0.007648207098245621,-0.004557531177997589,0.003124747797846794,-0.008614501319825649,-0.007733035832643509,-0.006259533762931824,0.0032879766821861268,0.0019531216099858285,-0.011044278740882874,1.2180283665657052e-05,-0.004117498621344567,-0.0034970598561423166,-0.007629038691520691,0.005583724714815616,-0.006481644418090582,-0.003220895977364373,0.005222826168454927,-0.014213885511121443,-0.011866977736137287,-0.008297573423610543,-0.0009394855994098591,-0.00020539715686546906
PA0378,-0.002198730558156967,-0.010356109142303466,0.0074128562211990354,-0.005995284765958786,0.007027304358780384,-0.0024062533676624297,-0.002950843870639801,0.0017159951478242874,-0.006093413233757019,-0.004837234243750572,-0.007573953494429588,-0.001983778344260322,0.005951094329357147,0.0033471354097127913,0.005955880209803581,-0.0007775444345375927,-0.01357376935153172,0.013720424184876104,-0.0017569112255736146,0.0018950657181020052,-0.017166256061140098,-0.002573636784550867
PA0379,0.008494213578560448,-0.003572663165978156,0.004680695080605801,-0.002071053279551052,0.001967795721384391,-0.007069690141179308,0.0065093439962220145,-0.009625104613005532,-0.003397956049666391,-0.0016135907985517406,0.00011191875225449621,-0.0035520613289138836,0.004667467449908144,-0.01326495474217154,-0.0044833099972311176,0.0016723487492198888,-0.013288501504450385,0.00027063443239087295,0.009227626632594571,-0.0007480447639297707,-0.0011159877884429595,-0.006041842752994496
PA0380,0.0007674646377563477,0.00012160062789916992,0.007867421507835388,0.001486629843711853,-0.0031596606969833373,-0.004456024169921875,-0.003457365036010742,0.017753644585609435,0.010393784046173096,-0.01090480387210846,-0.005344080924987793,-0.008203135596381294,0.0023325812816619874,-0.02261200696229935,-0.011903880834579468,0.010620952881488604,-0.02297212337625438,0.0007133060886013893,-0.004022769543320634,0.029830206115290803,-0.0074970317336748235,-0.0007668443556342806
PA0381,0.0030077987909317015,-0.003467574119567871,-0.008718391358852386,-0.005779895931482315,-0.008379157334566116,-0.014172489643096925,-0.000683245062828064,0.007072117179632187,0.0019292128086090088,0.004975762963294983,0.001953669786453247,-0.009470725816393655,0.007745428681373596,0.002217002660036087,0.0017533395439386368,0.005401367993698907,-0.014571676994192189,-0.007503796969690631,-0.001089666818463525,0.016362988723898835,-0.009970524963342919,-0.0038245695842696087
PA0382,0.003533555865287781,-0.013022688627243042,-0.0009683278203010559,-0.0030334442853927612,0.008652771413326264,-0.00078086256980896,-0.0032908594608306884,-0.008216199725866317,0.006076343059539795,0.007840471863746644,-0.006905889213085175,-0.004763079068017384,-0.002757251262664795,-0.004618446975946426,0.0017135272920131683,-0.0017600299156818194,-0.002859183426561027,-0.012176156044006348,0.000915805852517139,-0.01069352593062059,-0.014220568931327676,-0.003249701045985733
PA0383,0.006243351548910141,-0.003872219920158386,0.0034505907818675042,-9.098414331674575e-05,-0.007410711459815502,0.00784944236278534,0.000997212827205658,0.008706499822437763,-0.003942091017961502,-0.0026989661902189254,-0.007049733996391297,-0.003385276548446171,0.0008438587188720703,0.00658706633374095,-0.0035014835372567175,-0.012522218768129643,-0.026216892332866275,-0.0016084061034264104,-0.01363174295117862,0.00774698887231215,-0.015115197958811274,-0.003430584096349776
PA0384,0.0010970662534236907,0.0038505157828330992,-0.002203061282634735,-0.006450665071606636,0.009056295901536941,-0.012926020473241807,0.005310131013393402,0.006883131563663483,-0.0009350407123565673,-0.009704001098871231,-0.0024850130081176757,0.0006762960600474524,0.010203693807125092,-0.016927392221987247,-0.002308541052043438,0.0016326649287312302,0.0031856935599754595,-0.01019085991767145,0.0145380181032991,0.008815406909528768,-0.0013074408162314936,-0.003694328787137887
PA0385,0.003126697540283203,-0.001349778175354004,0.01454976201057434,-0.015859430730342863,0.007442174255847931,-0.0008948171138763428,-0.014264495372772216,0.001929931640625,0.0026152348518371582,-0.0080894273519516,0.0011023804545402527,0.0029931598239474827,-0.0010788750648498535,0.00018059760332107545,0.001096144914627075,0.00567810990146755,-0.006353230311952788,0.007595767897944297,-0.012008559955067413,-0.0011912291904665388,-0.006102501221422879,-0.028590236457863023
PA0386,0.0034676465392112733,-0.0055159062147140505,0.005656680315732956,0.0002511007338762283,-0.004320297911763191,0.004238331615924835,-0.0034226560592651367,0.0003918151557445526,-0.002615300416946411,-0.004429272711277008,0.0003375441581010819,-0.005993937689160544,-0.01014205813407898,0.0008449681848287583,-0.0025602367892861365,-0.004793046676006513,-0.0018204419777311128,-0.0030411914471657046,-0.0032079502247100654,0.009484898088113317,-0.0087876817527807,0.0030926706468952553
PA0387,6.551161408424379e-05,0.003011067360639572,-0.00943652480840683,0.0031497747264802455,-0.0052716884762048725,-0.00013470865786075587,0.003018212467432022,-2.876587212085731e-05,-0.011926250755786896,0.007135304510593414,0.0038540757447481154,0.0008877239056995936,0.004440248310565949,0.0006235466338694095,-0.005886070532724262,0.001073259745062012,-0.015456988122956506,-0.0164983467228951,0.0004000429045084084,-0.0013149779922557326,-0.000621656764228389,-0.0008017916406970471
PA0388,-0.004675447344779969,0.00035120725631713866,-0.008272051513195038,-0.007147847414016723,0.0035828110575675965,0.006789458990097046,0.003734593391418457,-0.006372343003749848,-0.007605477571487427,0.010436720848083496,-0.00048209428787231444,0.003877181855459062,0.007427725791931152,0.018435794115066528,-0.008029605001211167,0.0050223469734191895,0.000876574680722993,-0.004592805139480099,-0.002649849822181602,-0.005072099982567553,0.007995841638097223,0.0011893559380301408
PA0389,-0.004748128652572632,-0.01025102734565735,0.008028604388237,0.004286308288574219,0.010644906014204026,-0.005993244051933288,-0.004073285460472107,-0.007647704035043716,0.005203337669372559,0.0027940401434898374,0.01095503345131874,-0.007079786724514431,0.0010402512550354004,-0.002973544150590897,0.0017384134232997894,0.005478897660048967,-0.0017040762408026334,-0.0006027731203263806,0.0043778103711300115,-0.0008397720894723568,0.0014137136486341369,0.0043279498682490414
PA0390,-0.00958558291196823,0.004756050407886505,0.0012972939014434814,-0.008727113604545594,0.0015568802878260612,-0.004148391485214234,-0.008575538247823715,-0.007236274778842926,0.00033274352550506593,0.0034037645906209945,0.005686109624803066,-0.0030395852194892038,0.0007454425096511841,-0.0003405795246362686,-0.003257880229502916,-0.00035282139925612617,0.0007582476426815165,-0.0009119241468368038,-0.004798345024112699,-0.002574564994506116,0.0044846311211586,0.002431764649892492
PA0391,-0.002024175561964512,0.011157679185271264,0.009827601090073586,-0.003452271316200495,-0.004582200199365616,-0.001899593360722065,0.006047709956765175,-0.005881461426615715,-0.007092858329415321,0.003464192934334278,-0.004929479612037539,-0.003317127033831581,0.0029432453960180284,-0.0006809459626674652,-0.005836611324921251,0.005331261755572152,0.00046690810343314864,-0.0006299327698446089,-0.0069193571676001995,0.005279504676472466,0.0010183823628807968,-0.0018228524692988554
PA0392,0.005840243101119995,-0.0018856555223464965,-0.0008052924275398255,-0.0036659191548824312,0.006279941648244858,-0.002620025873184204,0.004959873557090759,0.03668145030736923,0.0005503118038177491,0.008048561662435531,0.0024786047637462617,-0.007316984827556308,-0.0008423733711242676,9.936980903148652e-05,0.00601030707359314,0.0015496009403897315,0.0018514703060018606,0.006249159574508667,-0.005333055178959703,-0.009521153737913887,-0.00394357459725074,0.007712194829114846
PA0393,0.006406742706894874,0.005152474045753479,0.003099960871040821,0.0022555426880717278,-0.004641221202909947,-0.0005001181364059448,0.0010014846920967102,0.03811323516070843,0.0032945793867111208,0.000983026884496212,-0.0014168503135442733,-0.001736634307437473,-0.0026111556589603424,-0.002194726597517729,-0.0036247855238616465,-0.003278559323438664,-0.00604574125388573,0.00040077057576948596,-0.007307598024855779,-0.003983991185449205,-0.0052978850479395885,-0.00533166216337122
PA0394,-0.00443733274936676,0.0034231895208358763,-0.0016553308069705962,0.0009176871180534363,-0.004900829493999481,-0.000940811038017273,0.008341379761695862,0.054245168045163154,-0.002952772378921509,0.00020005911588668823,-0.007922185361385345,-0.0008211940053909544,0.0037907809019088745,0.0036615440249443054,-0.0018860233575105666,0.007424104459506949,0.00687439174487673,0.010858555955271567,-0.013115822879034419,0.00012863863189265412,0.0034811302738369638,-0.00744966437507953
PA0395,-0.004810490608215332,-0.0015819644927978515,0.00604830265045166,-0.006376407444477082,-0.0011643698811531066,-0.0104509437084198,0.002208976745605469,-0.00324742466211319,-0.00819455623626709,0.006270312070846558,-0.005161871016025543,-0.0029990029713464162,-0.010951504707336426,0.011236208379268647,-0.002843472510576248,-0.0024235113379881554,-0.005934472741751835,0.00037396338678175403,-0.009074514515178149,-0.003588151256993132,-0.003794218009372927,-0.005696066655218601
PA0396,0.010874095559120178,-0.0011414217948913575,-0.0025311601161956787,-0.00248553603887558,-0.0022641754150390624,0.0023372071981430055,0.003980534672737121,0.002144281268119812,-0.012863731384277344,0.002293384075164795,-0.001032564789056778,6.399646637931708e-05,0.008502113223075867,-0.005662903785705566,-0.0021108359098434447,-0.0047180075006386666,0.0027289657757200046,-0.007390814442788401,0.00048670468332115993,0.0033564573188997666,-0.002854693610713167,-0.014548989977421505
PA0397,-0.0035552144050598144,-0.006853435933589935,0.010588783845305443,0.006341874077916146,0.00485885351896286,-0.0011520487070083617,0.006936368346214294,0.00014694742858409882,-0.006465758085250854,-0.004074453338980675,0.0009891968220472336,0.001502184167740837,-0.0022066265344619753,-0.00804808598011732,0.00011861797422170639,8.958332317391622e-05,0.00710804298006255,0.0037647913540563276,-0.009267037837267962,-0.020539599488366325,0.000615617998366086,0.0005881476598525685
PA0398,-0.0018978619575500488,-0.009565749168395997,0.010997430086135865,0.003996414840221405,0.007262751460075378,-0.0056576037406921385,-0.0008167052268981934,-0.0024107596278190612,0.01029484748840332,0.0017889225482940673,-0.016205387711524962,-0.0019681150951082744,0.008878543376922607,0.0060043978691101075,-0.00012666255235671998,-0.004030404631624517,0.005442972840933964,0.022322435532846758,0.007863933740313663,0.001036170518623208,-0.008006489501809174,0.00011226428406579154
PA0399,0.012973401546478271,-0.0022023558616638184,0.017060566544532776,0.011385985612869264,0.016087007224559784,-0.004740201234817505,0.012853248119354248,-0.0005747112631797791,0.0011262917518615723,-0.009583590924739838,-0.004351948201656341,-0.0019384111676897322,0.0038703036308288573,0.0002847674489021301,0.006340539753437042,0.0007206613255530288,-0.0038532511941317855,0.00709346225184779,-0.0018001147004407506,0.0003808781785785027,0.011464024489780641,-0.004734124323087079
PA0400,0.012573860883712769,-0.006323704719543457,0.012610912919044495,-0.0012627482414245606,0.008588759899139405,-0.002833232879638672,0.001298086643218994,-0.003544158935546875,-0.010937361717224122,-0.004514065980911255,-2.2199153900146484e-05,0.0011706806364513579,0.003188736438751221,-0.007626843452453613,0.002720896601676941,0.0011218098021045174,-0.004851078164988551,-0.0006863801710067257,-0.008154987899023433,-0.004490969316014704,0.012365446900421719,-0.007084173948637077
PA0401,0.007679881453514099,-0.007254817485809326,0.003591066598892212,-0.0012668204307556153,-0.005236704647541046,0.00224504292011261,0.00406805157661438,0.005835349261760711,0.0003201735019683838,0.0010821312665939332,0.0007940497994422912,-0.002984671365647089,0.007008620500564575,-0.00021528184413909912,-0.003535548150539398,-0.0007799273913668603,-0.006738929912961763,-0.009308017069293607,-0.007005182820437259,0.0013696551322937012,-0.004267857884461025,0.003010361987565245
PA0402,0.0035178914666175844,-0.000638214349746704,0.005638661384582519,-0.006167191192507744,-0.005123064666986465,0.005458838045597076,0.005244854986667633,0.013006310239434242,-0.0005750197172164917,0.0057247704267501835,0.0016325326263904572,-0.001295449241759285,0.006147888898849488,-0.006819496750831604,0.0008635784685611724,0.0013197462276085135,-0.0036994342146248653,-0.0029764636870353452,0.00027638313165584275,0.006024568148379056,-0.006587811236111623,-0.00148463061278952
PA0403,0.013679232597351074,0.004596920013427735,-0.005840266942977905,-0.0019796663522720337,-0.0012393790483474732,-0.006475837230682373,0.0016182971000671387,0.003078528642654419,0.0017894935607910157,0.0474087655544281,-0.008859800696372986,-8.702656579396081e-05,-0.0001410531997680664,0.0013968056440353393,-0.00669583648443222,-0.006770082355774555,-0.016977417057958143,-0.01019390167728547,0.002796881117446478,0.002884495933100862,-0.0034779490164990696,-0.023685612316642488
PA0404,-0.004854162335395813,-0.00721096396446228,-0.0015654262900352477,0.004864279478788376,-0.00689604103565216,-0.010682463645935059,0.003341546654701233,0.006928422003984452,0.0004071342945098877,0.00046432435512542723,-0.012798729091882706,-0.0031850754268585688,-0.0018345528841018676,0.018324787616729735,-0.006887121796607971,0.006784906092378282,0.02210238473168735,2.4786879939417686e-05,-0.013560369383370461,0.002799830909045237,-0.012758062695557217,0.0077864862978458405
PA0405,-0.009254952892661095,0.006665542870759964,-0.0052066070958971975,0.0006939272955060005,-0.0012227661907672882,-0.005013448596000672,0.0032901278138160704,0.0026530693657696247,-0.002171483188867569,-0.003084796667098999,-0.012190953977406025,-0.0033735803195408414,-0.001159534603357315,-0.008082500752061605,-0.006513263247907162,-0.001739581682018398,0.000619037911809724,0.007502487349894739,-0.008690812666954602,-0.0018256790233108233,0.0011887098398973357,0.007737958292377048
PA0406,0.005159764159470797,-0.0032479703426361085,0.012993931863456964,-0.007688186662271619,-0.008664324767887593,0.0010614820010960103,0.0010676545277237893,-0.005612305151298642,-0.0036894703283905984,0.003521066214889288,-0.0009646627865731716,-0.003992288476890988,0.0057808635383844375,0.00016545874532312155,0.0020711106434464456,0.0017588103439697285,-0.005170954584047712,-0.002109170741131229,-0.006590190467757693,0.004978998054592115,0.00643807238424724,0.006587361355611522
PA0407,0.009348894357681275,-0.0008118307590484619,0.008859961926937103,0.0026181226968765257,0.00949752762913704,-0.005980082154273987,-0.004508817195892334,0.0034369012713432313,0.0004025352001190186,0.002870154082775116,-0.001739642024040222,-0.007602152370271229,0.004281313419342041,0.009121312350034714,-0.004621278196573257,0.00490854634452112,-0.006097209864649279,-0.003276607682628016,-8.650902702018272e-05,0.008967201102454707,-0.009548651722242247,0.0029263039718249013
PA0408,0.011302189826965332,0.0015108776092529297,-0.008189061880111695,0.0028148674964904785,-0.0021731823682785032,-0.004944806098937988,0.00579585075378418,0.001777525544166565,-0.00599252462387085,0.047506919503211974,0.009002336859703064,-0.0011525381179082962,0.0001031351089477539,0.0038698017597198486,0.0015250739455223083,-0.007990057935419771,-0.005495350936363484,0.00836387372785999,-0.004275747379937837,-0.014867656635788252,-0.00016326499435136903,0.009622309223881789
PA0409,-0.0005200302600860596,0.009976909160614014,-0.004109822511672974,-0.004020758867263794,-0.005756970047950744,-0.008781132698059082,0.010903019905090332,0.007216018736362457,-0.005562310218811035,0.02065301835536957,0.0012730574607849121,-0.0076605214012993705,7.69031047821045e-05,-0.0013895231485366822,-0.003840450197458267,-0.0031918496200718832,-0.0018412820224104256,-0.001251512958157447,-0.008585555673858453,-0.006880888399088157,-0.004197859539175933,0.007662372131432805
PA0410,-0.0029694338887929915,-0.0005620020627975464,-0.002112612426280975,-0.0006846990808844567,0.004156540222465992,-0.006383890360593796,0.013199865520000457,0.009392637461423874,-0.000979921966791153,0.01614653564989567,-0.007418741658329964,0.00441680493808928,0.00037204161286354066,-0.0056073934212327,-0.017314692195504904,-0.010915950247921894,5.4447815336030105e-05,-0.005914043514959274,-0.010735160278611232,-0.0005385262786217456,-0.012656019543701748,0.0019914230132209404
PA0411,0.006206849813461304,0.0078076723217964175,-0.00021135769784450532,-0.002155587710440159,-0.003686644397675991,-0.008150914162397384,0.013316235691308975,0.0009841693937778474,-0.005746230185031891,-0.0001236223429441452,-0.005106857754290104,-0.0056726932525634766,-0.00810139775276184,-0.012914933003485203,-0.009832518193870782,-0.011774771914039691,7.575596201008772e-05,-0.0008449878904127306,9.249425547327411e-05,0.0042914926724613835,-0.004430514321012317,0.003374761178357793
PA0412,-0.003171137571334839,0.0034909915924072267,-0.010218382477760315,-0.004202049672603608,-0.0002881196141242981,-0.006396304368972778,0.01123997449874878,-0.002544724941253662,0.0031450796127319336,0.004152255058288574,-0.0028620445728302,-0.0044988299173022075,-0.009535297155380248,0.000620901882648468,-0.002255651354789734,-0.00708725587608888,-0.0018442992506356075,0.011952840512798678,-0.005394842627263347,0.0013187887533655707,-0.0026925599799965914,0.004243711275713784
PA0413,0.00975515604019165,-0.0018567299842834472,0.0009404018521308899,-0.0002841311693191528,-0.005232570469379425,-0.0033301687240600585,0.011938738822937011,0.0034973686933517456,-0.002654536962509155,0.0030302003026008604,-0.005190632343292236,6.98150150359623e-05,0.0016694331169128417,-0.004272781163454056,-0.002572533339262009,-0.004460193447231017,-0.004745861579631937,-0.005264714840919741,-0.0008599847598477851,0.0007951810674847297,-0.004456228805038164,-5.790504759975842e-05
PA0414,0.007535585761070251,0.002354618310928345,-0.0029875922203063967,0.0009220939874649048,-0.009399529099464416,0.008272567987442017,0.00672860860824585,0.0037006093561649323,0.007024015188217163,0.0007820230722427368,-0.005060425698757171,-1.4755460951063327e-05,0.0015067589282989503,0.002603325992822647,-0.0049636982381343845,0.007205736391323129,-0.0010985505991968616,-0.0001436164302210654,-0.002465922764480807,0.006414217768975024,-0.005547967159523154,0.002160850080794522
PA0415,0.002277061343193054,-0.0032773399353027343,-0.001004389077425003,-0.00019198484718799591,-0.007366509661078453,0.00479363352060318,0.004610635936260223,0.005232336819171905,0.00708344578742981,-0.006307544931769371,-0.007742712497711182,-0.0003009003306192065,0.004559433162212372,-0.005760244652628898,-0.007876734361052512,-0.0014035969050889164,-0.005469881255051185,0.009154612018216041,-0.002209740089859034,-0.0023838256327611096,0.009653764513303648,0.001294571507189955
PA0416,0.02023297131061554,-0.00534609317779541,0.008892724514007569,0.000994018018245697,-0.01879999488592148,0.007240357398986816,0.0034916698932647705,0.0004498296976089478,0.0053843438625335695,-0.014827455878257751,-0.0022259238362312317,0.0017215145958794488,0.008045815229415894,0.01668835401535034,-0.009124481976032257,-0.00028818292716114793,0.008332026415857775,-0.000409260872871645,0.005100937538542027,0.008737058009741441,0.0005720224020616064,-0.006290333545101541
PA0417,0.00343691349029541,-0.0017936325073242187,-0.0045947664976119995,-0.020718781799077986,0.006951814293861389,0.006766923666000366,-0.0037112033367156985,-0.0019310852885246277,-0.0010675203800201416,-0.0006432145833969116,-0.006789087057113647,0.0008895226887294225,-0.0025028473138809203,0.006352802813053131,0.0041530604660511014,0.0007360798796427619,-0.0005286952544902933,-0.0020683388556203535,-0.007385210794678261,-0.010499007297012041,0.008441044474547764,-0.017155741940119436
PA0418,-0.0031549692153930663,-0.000813901424407959,-0.008955991864204406,0.005491476356983185,0.0023583018779754637,0.004989485740661621,-0.0010159754753112794,0.00031741172075271606,0.01154444932937622,0.001085970401763916,-0.013666962385177612,-0.005444768875364273,0.0023897349834442138,-0.00045283913612365723,-0.003986885845661163,0.0015145810609011306,-0.00450551098790662,0.008499756936104066,0.0007098562538970348,0.005978899182013745,-0.00780939943385574,-4.162852253232684e-05
PA0419,0.00741588294506073,0.0026503506302833556,-0.0033622487634420396,0.006975749954581261,-0.008474555052816867,0.004076329916715622,0.0020733422040939333,0.007931405641138554,-0.001823461949825287,-0.003723345324397087,-0.008708688393235207,-0.005829754329863049,0.003632836937904358,-0.002298056073486805,0.005126515738666058,-0.001506364069034144,-0.01137594159307151,-0.0032868226689677085,-0.0010827062028828402,0.010354135818076584,0.007089127206577445,-0.0024171602313539813
PA0420,0.00427829623222351,0.00040754556655883786,-0.008809188306331634,0.0024068546295166015,-0.004043781757354736,-0.009068106412887572,-0.00458888053894043,-0.008376355171203614,0.005398977994918824,-0.00339105486869812,-0.0018402040004730225,-0.004696653002784366,-0.009056757688522338,-0.005156657099723816,0.007617481648921966,0.0001693288075555231,-0.009000178041129276,0.004377251671206566,-0.004571532852254635,0.00578376257194663,-0.0040745931976246385,0.005972454457410744
PA0421,0.005117912292480469,-0.006054677963256836,0.0012002041935920715,-0.0038139237463474273,-0.0021670976281166075,-0.0009675502777099609,0.003654642701148987,-0.0028955720365047453,0.0026256787776947023,0.0067939871549606325,0.005427759289741516,-0.0011101639460003566,0.003908905982971191,0.0023153722286224365,0.013892200365662575,-0.0018003404754953285,0.0013734184462448646,-0.0032217233411727412,-0.0026411347221149957,-0.001717192384431947,0.006051711316378611,-0.008487429835700564
PA0422,-0.00895074725151062,-0.00890230417251587,-0.01168537437915802,-0.011640885770320892,0.0011937710642814636,-0.0023578929901123045,-0.0002458369731903076,0.00732191264629364,0.013411796092987061,-0.004976848363876343,0.01016478568315506,0.00048172284686376175,0.004673004150390625,-0.029077651798725127,0.0048719274997711184,-0.004939616955432696,0.0056631318454084725,0.009325229352520358,0.004074336311151815,0.021036957794765256,-0.0094262181587939,0.009856248207922493
